date,cdcweek,sitespecific,site,subsample,species,trapcount,ddm14,pt14,rha14,ttmax,ttmin,windspd
2020-06-08,24,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,5.77,14.6,53,25.2,13.3,12.3
2020-06-09,24,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,6.16,14.8,53,20.4,9.7,17.9
2020-06-15,25,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,7.45,14.8,56,24.2,12.7,14.8
2020-06-16,25,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,7.14,14.8,56,30.1,9.3,15.6
2020-06-22,26,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,6.51,13.1,62,20.8,9.7,13.5
2020-06-23,26,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,6.23,12.9,62,26,8.2,5.4
2020-06-29,27,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,8.33,23,65,28.2,17.7,10.8
2020-06-30,27,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,8.65,23.2,67,24.1,18.6,16.3
2020-07-06,28,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,11.31,51.8,70,25.6,13.4,8.2
2020-07-07,28,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,1,11.61,51.8,70,28.2,13,11.8
2020-07-13,29,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,10.89,52.5,72,26.2,12.2,13.6
2020-07-14,29,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,3,10.62,52.3,71,24,11,18
2020-07-20,30,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.46,13.4,68,23.4,11.1,7.3
2020-07-21,30,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.31,34.8,69,22.7,11.7,4.6
2020-07-27,31,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.63,35.3,72,25.8,12.2,11.5
2020-08-03,32,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.04,32.7,73,24.9,6.6,11.1
2020-08-04,32,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,8.93,11.3,72,25.8,12.8,13.3
2020-08-10,33,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,8.49,17.9,69,27,8.3,15.9
2020-08-11,33,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,8.4,17.9,68,26.7,8.8,9
2020-08-17,34,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.09,26.5,67,29,7.6,6.4
2020-08-18,34,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.28,26.5,67,31.4,17,9.8
2020-08-24,35,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,10.11,10.4,68,29.4,9.6,12.5
2020-08-25,35,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,4,10.24,10.4,68,29.7,17.4,12.1
2020-08-31,36,Boissevain 2,Boissevain,FALSE,Cx. tarsalis,0,9.56,8,67,20,4.6,15
2020-06-02,23,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,6.29,0.5,57,27.8,10.4,16
2020-06-08,24,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,5.77,14.6,53,25.2,13.3,12.3
2020-06-09,24,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,6.16,14.8,53,20.4,9.7,17.9
2020-06-15,25,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,7.45,14.8,56,24.2,12.7,14.8
2020-06-22,26,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,6.51,13.1,62,20.8,9.7,13.5
2020-06-23,26,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,6.23,12.9,62,26,8.2,5.4
2020-06-29,27,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,8.33,23,65,28.2,17.7,10.8
2020-06-30,27,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,8.65,23.2,67,24.1,18.6,16.3
2020-07-06,28,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,11.31,51.8,70,25.6,13.4,8.2
2020-07-13,29,Boissevain 4,Boissevain,TRUE,Cx. tarsalis,32,10.89,52.5,72,26.2,12.2,13.6
2020-07-14,29,Boissevain 4,Boissevain,TRUE,Cx. tarsalis,136,10.62,52.3,71,24,11,18
2020-07-20,30,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,4,9.46,13.4,68,23.4,11.1,7.3
2020-07-21,30,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,5,9.31,34.8,69,22.7,11.7,4.6
2020-07-27,31,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,70,9.63,35.3,72,25.8,12.2,11.5
2020-08-02,32,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,9.15,32.7,74,24.1,8.4,7.2
2020-08-03,32,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,9.04,32.7,73,24.9,6.6,11.1
2020-08-04,32,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,7,8.93,11.3,72,25.8,12.8,13.3
2020-08-10,33,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,8.49,17.9,69,27,8.3,15.9
2020-08-11,33,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,8.4,17.9,68,26.7,8.8,9
2020-08-17,34,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,9.09,26.5,67,29,7.6,6.4
2020-08-24,35,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,10.11,10.4,68,29.4,9.6,12.5
2020-08-31,36,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,9.56,8,67,20,4.6,15
2021-08-18,34,Boissevain 4,Boissevain,FALSE,Cx. tarsalis,0,11.09,27.6,60,19.2,13.9,25.3
2020-06-01,23,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,6.09,3.7,58,29.6,13.8,27.6
2020-06-08,24,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,5.39,22.4,56,24.8,15.7,10
2020-06-09,24,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,5.74,23.6,57,19.3,11.6,13.8
2020-06-16,25,Carberry 3,Carberry,FALSE,Cx. tarsalis,3,6.65,29.1,64,28.8,8.7,15
2020-06-22,26,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,6.39,8.3,68,19.8,8.5,11.3
2020-06-23,26,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,5.96,7.1,67,25.4,7.2,8.3
2020-06-30,27,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,8.34,15.2,71,29.9,17.5,13.7
2020-07-06,28,Carberry 3,Carberry,FALSE,Cx. tarsalis,0,11.33,86.4,75,NA,NA,9.6
2020-07-07,28,Carberry 3,Carberry,FALSE,Cx. tarsalis,2,11.03,86.4,75,28,12.7,7.5
2020-07-13,29,Carberry 3,Carberry,TRUE,Cx. tarsalis,4,10.64,85.7,78,24.9,13.3,14.4
2020-07-14,29,Carberry 3,Carberry,TRUE,Cx. tarsalis,20,10.26,93.4,78,23.4,11,20.4
2020-07-20,30,Carberry 3,Carberry,FALSE,Cx. tarsalis,52,8.48,21.4,77,21.7,10.4,5.7
2020-07-28,31,Carberry 3,Carberry,FALSE,Cx. tarsalis,85,9.09,18.8,80,26.5,11,9.2
2020-08-04,32,Carberry 3,Carberry,FALSE,Cx. tarsalis,16,9.31,14.5,79,24.4,9.4,9.6
2020-08-05,32,Carberry 3,Carberry,FALSE,Cx. tarsalis,6,9.33,14.5,78,26.5,10.2,5.5
2020-08-17,34,Carberry 3,Carberry,FALSE,Cx. tarsalis,1,8.14,59.1,74,26.4,7.8,5
2020-08-18,34,Carberry 3,Carberry,FALSE,Cx. tarsalis,8,8.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 3,Carberry,FALSE,Cx. tarsalis,18,9.31,58.6,76,29.7,8.5,9.2
2020-08-25,35,Carberry 3,Carberry,FALSE,Cx. tarsalis,6,9.32,58.6,78,27.2,12.9,8.9
2020-08-31,36,Carberry 3,Carberry,FALSE,Cx. tarsalis,2,8.94,10.8,78,NA,NA,15.7
2020-06-15,25,Carberry 4,Carberry,FALSE,Cx. tarsalis,0,6.81,29.1,63,26.7,12.1,15.3
2020-06-22,26,Carberry 4,Carberry,FALSE,Cx. tarsalis,0,6.39,8.3,68,19.8,8.5,11.3
2020-06-23,26,Carberry 4,Carberry,FALSE,Cx. tarsalis,0,5.96,7.1,67,25.4,7.2,8.3
2020-06-30,27,Carberry 4,Carberry,FALSE,Cx. tarsalis,2,8.34,15.2,71,29.9,17.5,13.7
2020-07-06,28,Carberry 4,Carberry,FALSE,Cx. tarsalis,1,11.33,86.4,75,NA,NA,9.6
2020-07-07,28,Carberry 4,Carberry,FALSE,Cx. tarsalis,9,11.03,86.4,75,28,12.7,7.5
2020-07-13,29,Carberry 4,Carberry,FALSE,Cx. tarsalis,22,10.64,85.7,78,24.9,13.3,14.4
2020-07-14,29,Carberry 4,Carberry,FALSE,Cx. tarsalis,41,10.26,93.4,78,23.4,11,20.4
2020-07-21,30,Carberry 4,Carberry,FALSE,Cx. tarsalis,25,8.91,25.9,78,22.7,10.8,4.9
2020-07-27,31,Carberry 4,Carberry,FALSE,Cx. tarsalis,62,9.12,26.5,80,25.4,12,17.1
2020-08-04,32,Carberry 4,Carberry,FALSE,Cx. tarsalis,15,9.31,14.5,79,24.4,9.4,9.6
2020-08-05,32,Carberry 4,Carberry,FALSE,Cx. tarsalis,34,9.33,14.5,78,26.5,10.2,5.5
2020-08-11,33,Carberry 4,Carberry,FALSE,Cx. tarsalis,60,8.68,3.9,74,25.5,8.9,12.4
2020-08-17,34,Carberry 4,Carberry,FALSE,Cx. tarsalis,8,8.14,59.1,74,26.4,7.8,5
2020-08-18,34,Carberry 4,Carberry,FALSE,Cx. tarsalis,8,8.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 4,Carberry,FALSE,Cx. tarsalis,0,9.31,58.6,76,29.7,8.5,9.2
2020-08-31,36,Carberry 4,Carberry,FALSE,Cx. tarsalis,1,8.94,10.8,78,18.1,3.9,15.7
2020-05-30,22,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,7.28,15.3,65,31.1,16,17
2020-07-04,27,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,10.61,226.7,74,26.8,17.1,11.2
2020-07-11,28,Cemetery-BDN,Brandon,TRUE,Cx. tarsalis,240,11.08,224.8,76,26.1,14.6,8.8
2020-07-18,29,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,95,9.25,39.8,74,19.4,13.3,15.7
2020-07-19,30,Cemetery-BDN,Brandon,TRUE,Cx. tarsalis,800,8.74,21.8,75,22.9,11.7,13.5
2020-07-26,31,Cemetery-BDN,Brandon,TRUE,Cx. tarsalis,800,9.29,24.5,78,25.1,10.4,21.3
2020-08-01,31,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,400,9.48,18,78,25.9,11,13
2020-08-02,32,Cemetery-BDN,Brandon,TRUE,Cx. tarsalis,600,9.63,12.4,77,24.7,10.8,9.9
2020-08-08,32,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,9.2,0.7,73,26.7,10,17.2
2020-08-09,33,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,27,8.99,0.7,72,23.3,11.8,21.1
2020-08-15,33,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,99,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,59,8.22,42.8,71,24.3,9.9,13.8
2020-08-22,34,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,11,9.23,51.4,72,26.4,13.6,11.7
2020-08-23,35,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,9.34,51.4,73,26.6,10.8,12
2020-08-31,36,Cemetery-BDN,Brandon,FALSE,Cx. tarsalis,0,9.05,15.6,76,18.1,3.9,18.3
2020-07-09,28,Cherry Cres. Bdn,Brandon,TRUE,Cx. tarsalis,8,11.24,232.1,75,23.5,14.6,23
2020-05-30,22,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,6.15,18.4,66,20.1,4,9.7
2020-06-27,26,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,6.74,14.3,65,34.4,12.9,19.3
2020-07-05,28,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,10.61,226.7,74,26.8,17.1,11.2
2020-08-01,31,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,9.48,18,78,25.9,11,13
2020-08-15,33,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-23,35,Civic-BDN,Brandon,FALSE,Cx. tarsalis,0,9.34,51.4,73,26.6,10.8,12
2020-06-01,23,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,6.34,5.6,58,30.7,15.6,25.5
2020-06-08,24,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,5.83,21.7,54,24.6,16.5,11.5
2020-06-09,24,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,6.2,22.2,55,18.8,11.4,13.2
2020-06-15,25,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,7.24,24.2,58,27.6,11.1,20.5
2020-06-16,25,Cypress River 1,Cypress River,TRUE,Cx. tarsalis,0,6.98,23.6,58,31.4,8.3,16.7
2020-06-22,26,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,6.96,6.3,62,19.3,8.6,11.6
2020-06-23,26,Cypress River 1,Cypress River,TRUE,Cx. tarsalis,0,6.49,5.6,61,24.3,7.6,7.6
2020-06-30,27,Cypress River 1,Cypress River,TRUE,Cx. tarsalis,0,8.88,11.9,64,30.6,18.7,13.9
2020-07-06,28,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,11.72,50.1,67,26.7,14.2,11.6
2020-07-07,28,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,0,12.19,50.1,67,27.7,12,9
2020-07-20,30,Cypress River 1,Cypress River,TRUE,Cx. tarsalis,0,9.53,38.9,69,22.1,10.6,5.4
2020-07-21,30,Cypress River 1,Cypress River,TRUE,Cx. tarsalis,120,9.24,80.7,71,23.2,12.5,6.3
2020-08-04,32,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,40,8.95,18.8,71,23.8,10.7,10.9
2020-08-05,32,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,37,8.91,18.4,71,26.7,10.8,7.3
2020-08-10,33,Cypress River 1,Cypress River,TRUE,Cx. tarsalis,300,8.13,8.1,69,25.7,11.6,20.3
2020-08-11,33,Cypress River 1,Cypress River,FALSE,Cx. tarsalis,46,8.07,8.1,68,26.6,9.6,9.3
2020-06-01,23,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,6.34,5.6,58,30.7,15.6,25.5
2020-06-08,24,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,2,5.83,21.7,54,24.6,16.5,11.5
2020-06-09,24,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,2,6.2,22.2,55,18.8,11.4,13.2
2020-06-16,25,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,0,6.98,23.6,58,31.4,8.3,16.7
2020-06-21,26,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,7.49,8.6,62,17.7,9.9,13
2020-06-22,26,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,6.96,6.3,62,19.3,8.6,11.6
2020-06-23,26,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,0,6.49,5.6,61,24.3,7.6,7.6
2020-06-28,27,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,0,8.18,11.9,62,31.6,20.2,20.1
2020-06-30,27,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,8.88,11.9,64,30.6,18.7,13.9
2020-07-06,28,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,11.72,50.1,67,26.7,14.2,11.6
2020-07-07,28,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,12.19,50.1,67,27.7,12,9
2020-07-13,29,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,11.8,52.7,70,25.5,13.6,15
2020-07-14,29,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,0,11.4,69.6,70,23.7,11.4,22
2020-07-20,30,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,72,9.53,38.9,69,22.1,10.6,5.4
2020-07-21,30,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,664,9.24,80.7,71,23.2,12.5,6.3
2020-07-27,31,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,186,9.66,84.4,72,25.5,13.2,12.8
2020-07-28,31,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,104,9.66,67.5,72,NA,NA,7.2
2020-08-04,32,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,180,8.95,18.8,71,23.8,10.7,10.9
2020-08-05,32,Cypress River 2,Cypress River,TRUE,Cx. tarsalis,276,8.91,18.4,71,26.7,10.8,7.3
2020-08-10,33,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,19,8.13,8.1,69,25.7,11.6,20.3
2020-08-11,33,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,10,8.07,8.1,68,26.6,9.6,9.3
2020-08-17,34,Cypress River 2,Cypress River,FALSE,Cx. tarsalis,5,8.22,24.4,69,26.6,9.1,6
2020-05-30,22,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,Dinsdale-BDN,Brandon,FALSE,Cx. tarsalis,0,7.28,15.3,65,31.1,16,17
2020-05-30,22,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-14,25,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,6.74,14.3,65,34.4,12.9,19.3
2020-07-04,27,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,10.61,226.7,74,26.8,17.1,11.2
2020-08-01,31,Durum-BDN,Brandon,FALSE,Cx. tarsalis,85,9.48,18,78,25.9,11,13
2020-08-09,33,Durum-BDN,Brandon,FALSE,Cx. tarsalis,1,8.99,0.7,72,23.3,11.8,21.1
2020-08-15,33,Durum-BDN,Brandon,FALSE,Cx. tarsalis,1,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-23,35,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,9.34,51.4,73,26.6,10.8,12
2020-08-31,36,Durum-BDN,Brandon,FALSE,Cx. tarsalis,0,9.05,15.6,76,18.1,3.9,18.3
2020-07-12,29,E-BDN,Brandon,TRUE,Cx. tarsalis,32,10.84,223.8,77,27.3,13.8,11.2
2020-06-15,25,Gimli 5,Gimli,FALSE,Cx. tarsalis,NA,5.06,14,62,30.6,14.7,21.1
2020-06-24,26,Gimli 5,Gimli,FALSE,Cx. tarsalis,NA,5.97,44.4,66,24.4,11,6.7
2020-07-15,29,Gimli 5,Gimli,FALSE,Cx. tarsalis,NA,11.27,40.5,67,24.9,12.6,22.9
2020-07-01,27,Gimli 5,Gimli,FALSE,Cx. tarsalis,NA,9.45,47.8,69,27.4,18.8,16.4
2020-05-31,23,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,H Hill-BDN,Brandon,TRUE,Cx. tarsalis,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-21,26,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,2,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,7.28,15.3,65,31.1,16,17
2020-07-04,27,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,10.61,226.7,74,26.8,17.1,11.2
2020-07-18,29,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,25,9.25,39.8,74,19.4,13.3,15.7
2020-08-01,31,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,257,9.48,18,78,25.9,11,13
2020-08-02,32,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,35,9.63,12.4,77,24.7,10.8,9.9
2020-08-09,33,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,8.99,0.7,72,23.3,11.8,21.1
2020-08-16,34,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-22,34,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,9.23,51.4,72,26.4,13.6,11.7
2020-08-23,35,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,1,9.34,51.4,73,26.6,10.8,12
2020-08-31,36,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,0,9.05,15.6,76,18.1,3.9,18.3
2021-08-08,33,H Hill-BDN,Brandon,FALSE,Cx. tarsalis,148,9.69,0.3,67,35,17,18.3
2020-07-01,27,Headingly 31,Winnipeg,TRUE,Cx. tarsalis,NA,10.24,49.4,67,27.1,19.5,19.7
2020-06-01,23,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,5.35,24.3,65,30.2,13.4,23.8
2020-06-02,23,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,5.73,25,65,29,9.4,16.9
2020-06-07,24,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,4.68,11.2,59,30.7,11.9,32.9
2020-06-08,24,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,5.26,14.2,58,24.6,16.6,17.9
2020-06-09,24,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,5.69,14.1,59,18.2,11.4,16.3
2020-06-13,24,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,5.89,14.5,60,24.6,6.9,29.3
2020-06-15,25,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,6.72,14.5,60,27.9,11.7,21.5
2020-06-22,26,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,6.79,13.6,64,19.3,9.6,14.6
2020-06-23,26,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,6.35,13.6,63,25,6.7,9
2020-06-29,27,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,8.29,24.1,66,30.7,19.9,14.8
2020-06-30,27,Killarney 1,Killarney,FALSE,Cx. tarsalis,1,8.68,24.1,67,29,17.4,16.6
2020-07-06,28,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,11.21,57.2,73,25.7,14.1,9.8
2020-07-07,28,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,11.59,57.2,72,27.4,11.7,11.1
2020-07-13,29,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,11.21,60,76,24.3,12.6,16.5
2020-07-20,30,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,8.54,49.4,77,21.7,10.8,8.9
2020-07-21,30,Killarney 1,Killarney,FALSE,Cx. tarsalis,2,8.29,72.5,78,22.3,12.5,7.3
2020-07-27,31,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,8.63,73.9,80,NA,NA,11.7
2020-08-04,32,Killarney 1,Killarney,FALSE,Cx. tarsalis,69,8.39,25.3,78,23,8.4,11.9
2020-08-24,35,Killarney 1,Killarney,FALSE,Cx. tarsalis,3,8.47,21.5,79,28.3,7.6,11.2
2020-08-31,36,Killarney 1,Killarney,FALSE,Cx. tarsalis,0,8.42,15.2,78,17.9,3.1,18.2
2020-06-01,23,Killarney 2,Killarney,FALSE,Cx. tarsalis,0,5.35,24.3,65,30.2,13.4,23.8
2020-06-02,23,Killarney 2,Killarney,FALSE,Cx. tarsalis,0,5.73,25,65,29,9.4,16.9
2020-06-08,24,Killarney 2,Killarney,FALSE,Cx. tarsalis,0,5.26,14.2,58,24.6,16.6,17.9
